怎会,1,情千缕,1
洁白,1,长亭,1
怀里,1,盛装,1
动向,1,一支,1
金黄,1,深蓝,1
每一朵,1,人能,1
车窗,1,甚微,1
静悄悄,1,聚会,1
双手,1,消失,1
篝火,1,呻吟,1
那梦中,1,一方,1
阵阵,1,游荡,1
无比,1,精彩,1
内心,1,路口,1
深处,1,噩耗,1
寄,1,长久,1
翻卷,1,过往,1
完整,1,白桦树,1
缤纷,1,指尖,1
一声,1,北风,1
是因为,1,真苦,1
心安,1,人海茫茫,1
表达,1,降临,1
江海,1,难受,1
繁花,1,背叛,1
身不由已,1,怎能不,1
慌,1,倦怠,1
迎来,1,董,1
咽不下,1,虚幻,1
叫,1,春天,1
预知,1,原谅,1
开不完,1,耶,1
冰天雪地,1,充满,1
许多年,1,送,1
奔腾,1,绝情,1
曲,1,一定,1
轻轻,1,乞求,1
一秒,1,散,1
解放,1,春秋,1
不明,1,变得,1
尽收眼底,1,辩,1
变幻,1,静悄悄,1
站牌,1,忍耐,1
相拥,1,莽莽,1
新愁,1,田野,1
云彩,1,真想,1
带给,1,扔掉,1
鞭,1,）,1
逃避,1,走廊,1
满江,1,催,1
苦海,1,迷雾,1
落尽,1,祝,1
无路,1,赏江上,1
运似,1,一对对,1
回升,1,平安地,1
不在乎,1,陌生人,1
挥手,1,（,1
曼妙,1,远去,1
永别,1,一把,1
泛起,1,指引,1
流连忘返,1,指缝,1
就算,1,火烧,1
角落,1,离笛,1
担心,1,起风,1
默默无语,1,很快,1
先贤,1,大脑,1
般的,1,刻着,1
伫立,1,一秒,1
一张,1,平坦坦,1
道理,1,辽阔,1
幽幽,1,泪,1
打扰,1,来自,1
归途,1,尝尝,1
千百遍,1,街道,1
随时随地,1,小镇,1
老去,1,喜怒无常,1
注视,1,杨树,1
拼命,1,逃避,1
水中,1,竟,1
站台,1,荒唐,1
乌苏里江,1,芳草,1
白雾,1,感谢,1
周围,1,回去,1
笼罩,1,一座,1
转身,1,跃出,1
松开,1,角落,1
流云,1,苟且,1
洒,1,终于,1
有时,1,鹏,1
湖水,1,东往,1
那赫,1,黎明,1
船儿,1,大陆,1
那海,1,面具,1
血红,1,丢盔卸甲,1
别人,1,笑声,1
唯有,1,皮鞋,1
广阔,1,淹没,1
满仓,1,走神,1
如花,1,回到,1
隐隐,1,怎能说,1
一种,1,放不开,1
人世间,1,好静,1
忽略,1,停止,1
惧怕,1,无法,1
轻轻地,1,夏日,1
灯,1,拼命,1
寻觅,1,怀疑,1
结着,1,就行了,1
需,1,恋人,1
渊源,1,会来,1
证明,1,不足道,1
云,1,能干,1
无人,1,大块,1
计较,1,清草滴,1
徘徊,1,流浪,1
两个,1,欢愉,1
苍白,1,不怕,1
中多,1,松开,1
中央,1,洒,1
哭,1,声声,1
未醒,1,Oh,1
荒芜,1,英雄,1
幻想,1,时常,1
此身,1,谨小,1
装不下,1,平淡,1
静静,1,难堪,1
纱窗,1,残缺,1
心弦,1,人世间,1
胸膛,1,无论是,1
听到,1,异乡,1
吹动,1,漫天,1
谈何容易,1,忧愁,1
直到,1,狂热,1
解脱,1,云,1
诉情,1,甜美,1
挣扎,1,扬起,1
流转,1,安慰,1
轻舟,1,持续,1
我能,1,无须再,1
信海,1,伙伴,1
撒开,1,两个,1
当年,1,气味,1
相亲,1,呼唤,1
赢过,1,苍白,1
早,1,放荡,1
看一看,1,摊开,1
倚杖,1,唯唯诺诺,1
跋山涉水,1,飞扬,1
过眼,1,搞不懂,1
祈祷,1,依稀,1
美如画,1,晚餐,1
共,1,关正跃,1
心灵,1,不能不,1
哪一天,1,家乡,1
我尝过,1,两人,1
翠绿,1,发苦,1
割,1,血缘,1
无怨,1,想念,1
好久不见,1,来路,1
白骨,1,紧皱,1
深爱,1,一列,1
睡着,1,外,1
足迹,1,如水,1
冰,1,床单,1
五月,1,害怕,1
一去,1,残酷,1
一句,1,长大,1
一班,1,布满,1
孤烟,1,祈祷,1
雨点,1,书包,1
闪电,1,插,1
白天,1,听不清,1
形容,1,儿时,1
心动,1,暖洋洋,1
静静的,1,下起,1
敲击,1,爱上你,1
着迷,1,远离,1
容不下,1,心里,1
大声,1,一半,1
黑白,1,猜猜,1
人间,1,走错,1
时刻,1,本该,1
恰似,1,钟走,1
无处可去,1,翻动,1
原来,1,静静的,1
灿烂,1,一笔勾销,1
画面,1,缝缝补补,1
如云,1,晕,1
次,1,遇见,1
深似海,1,一班,1
可惜,1,忘掉,1
惆怅,1,星斗,1
恰便,1,解释,1
衷,1,大碗,1
怪,1,衬衣,1
转过,1,汽笛,1
风儿,1,不返,1
车厢,1,着迷,1
梦之城,1,沉浮,1
炉火,1,边,1
散漫,1,理想,1
甜蜜,1,时刻,1
恋恋,1,多云,1
泪光,1,活得,1
信件,1,蜜糖,1
信任,1,眉,1
鼻息,1,如今,1
生,1,闪闪,1
云烟,1,力量,1
梦里,1,不会,1
无雨,1,残,1
居,1,拒绝,1
蠢动,1,痛得,1
起火,1,象梦,1
彼岸,1,好好,1
沉沉,1,甜蜜,1
慈爱,1,边疆,1
学着,1,泪光,1
天,1,落叶,1
沉沦,1,多余,1
醉,1,虫鸣,1
举头,1,白白浪费,1
交替,1,遍体鳞伤,1
有过,1,梦里,1
走遍,1,舞步,1
怨,1,追赶,1
绿草如茵,1,赤裸,1
不觉,1,从头,1
东坡,1,面前,1
深埋,1,沉没,1
从来不,1,不见,1
秋风,1,董泊宁,1
闪现,1,抵抗,1
会明,1,回答,1
取暖,1,香烟,1
如梦,1,喃喃地,1
随人海,1,汗水,1
菱花镜,1,接受,1
回不去,1,拿,1
海面,1,中滑过,1
无数,1,称赞,1
情深,1,是非,1
天在,1,如梦,1
以前,1,空虚,1
火红,1,更换,1
蓝色,1,日暮,1
心痛,1,海面,1
伤痕累累,1,担心,1
挥汗,1,住房,1
迷离,1,以前,1
溺爱,1,勉强,1
浮浮,1,江声,1
月亮,1,快别,1
余生,1,有些,1
依偎,1,山外山,1
距离,1,喜悦,1
盲,1,执迷,1
心随,1,摇醒,1
事,1,浩荡,1
喝,1,规矩,1
回头,1,刺激,1
敲门,1,牵,1
青草,1,不说,1
天命,1,不识,1
烟云,1,岁月,1
这夜,1,数不清,1
缓缓,1,怎能,1
停息,1,浮云,1
最怕,1,赢,1
变化,1,柔软,1
春雨,1,天呐,1
自暴自弃,1,这种,1
逗留,1,看不见,1
人海中,1,赵云,1
迷惑,1,送行,1
清风,1,长缨,1
命如山,1,嘛,1
轻言细语,1,太久,1
听不见,1,归宿,1
挨,1,来得,1
沧海桑田,1,花儿,1
忘不了,1,坏天气,1
纯洁,1,甜,1
受伤害,1,轻如,1
美,1,飞得,1
满,1,迟暮,1
旧,1,眼里,1
有多深,1,奔赴,1
去处,1,迷宫,1
写封信,1,捡起,1
蓝蓝的,1,疑问,1
纹平,1,疑惑,1
网,1,小康,1
扔下,1,正,1
心坎,1,是否,1
乡,1,舞伴,1
昏沉,1,,
珍重,1,,
爱雨后,1,,
